,elite_avg,env,evals,max,mean,median
169,175.0,AmidarDeterministic-v4,111086403.0,175.0,29.012,31.0
170,175.0,AmidarDeterministic-v4,111740684.0,175.0,28.932,31.0
171,175.0,AmidarDeterministic-v4,112393205.0,175.0,28.505,31.0
172,175.0,AmidarDeterministic-v4,113047309.0,175.0,28.682,31.0
173,175.0,AmidarDeterministic-v4,113700381.0,175.0,28.695,31.0
174,175.0,AmidarDeterministic-v4,114353886.0,175.0,28.709,31.0
175,175.0,AmidarDeterministic-v4,115008685.0,175.0,29.072,31.0
176,175.0,AmidarDeterministic-v4,115661771.0,175.0,28.251,31.0
177,175.0,AmidarDeterministic-v4,116316205.0,175.0,28.822,31.0
178,175.0,AmidarDeterministic-v4,116970364.0,175.0,28.85,31.0
179,175.0,AmidarDeterministic-v4,117625901.0,175.0,29.041,31.0
180,175.0,AmidarDeterministic-v4,118280146.0,175.0,28.308,31.0
181,175.0,AmidarDeterministic-v4,118934722.0,175.0,28.73,31.0
182,175.0,AmidarDeterministic-v4,119590618.0,175.0,28.76,31.0
183,175.0,AmidarDeterministic-v4,120246576.0,175.0,28.383,31.0
184,175.0,AmidarDeterministic-v4,120900358.0,175.0,28.969,31.0
185,175.0,AmidarDeterministic-v4,121553340.0,175.0,28.201,31.0
186,175.0,AmidarDeterministic-v4,122206775.0,175.0,28.555,31.0
187,175.0,AmidarDeterministic-v4,122861677.0,175.0,29.024,31.0
188,175.0,AmidarDeterministic-v4,123517714.0,175.0,29.033,31.0
189,175.0,AmidarDeterministic-v4,124170862.0,175.0,28.822,31.0
190,175.0,AmidarDeterministic-v4,124825430.0,175.0,28.783,31.0
191,175.0,AmidarDeterministic-v4,125480007.0,175.0,28.753,31.0
192,175.0,AmidarDeterministic-v4,126135672.0,175.0,28.731,31.0
193,175.0,AmidarDeterministic-v4,126789774.0,175.0,28.164,31.0
194,175.0,AmidarDeterministic-v4,127442146.0,175.0,28.25,31.0
195,175.0,AmidarDeterministic-v4,128095043.0,175.0,27.789,31.0
196,175.0,AmidarDeterministic-v4,128749570.0,175.0,28.445,31.0
197,175.0,AmidarDeterministic-v4,129404797.0,175.0,28.102,31.0
198,175.0,AmidarDeterministic-v4,130057041.0,175.0,28.48,31.0
199,175.0,AmidarDeterministic-v4,130710527.0,175.0,28.023,31.0
200,175.0,AmidarDeterministic-v4,131362131.0,175.0,27.745,31.0
201,175.0,AmidarDeterministic-v4,132015179.0,175.0,28.293,31.0
202,175.0,AmidarDeterministic-v4,132669476.0,175.0,27.822,31.0
203,175.0,AmidarDeterministic-v4,133324453.0,175.0,28.19,31.0
204,175.0,AmidarDeterministic-v4,133979501.0,175.0,28.396,31.0
205,175.0,AmidarDeterministic-v4,134634588.0,175.0,28.444,31.0
206,175.0,AmidarDeterministic-v4,135288699.0,175.0,27.981,31.0
207,175.0,AmidarDeterministic-v4,135944291.0,175.0,28.628,31.0
208,175.0,AmidarDeterministic-v4,136599944.0,175.0,28.209,31.0
209,175.0,AmidarDeterministic-v4,137255963.0,175.0,28.452,31.0
210,175.0,AmidarDeterministic-v4,137913196.0,175.0,28.544,31.0
211,175.0,AmidarDeterministic-v4,138570684.0,175.0,27.762,31.0
212,175.0,AmidarDeterministic-v4,139225527.0,175.0,27.659,31.0
213,175.0,AmidarDeterministic-v4,139884619.0,175.0,28.356,31.0
214,175.0,AmidarDeterministic-v4,140540990.0,175.0,28.157,31.0
215,175.0,AmidarDeterministic-v4,141197138.0,175.0,27.884,31.0
216,175.0,AmidarDeterministic-v4,141854037.0,175.0,28.656,31.0
