,elite_avg,env,evals,max,mean,median
160,175.0,AmidarDeterministic-v4,105534879.0,175.0,43.732,47.0
161,175.0,AmidarDeterministic-v4,106216486.0,175.0,44.964,48.0
162,175.0,AmidarDeterministic-v4,106897794.0,175.0,45.571,48.0
163,175.0,AmidarDeterministic-v4,107579576.0,175.0,45.418,49.0
164,175.0,AmidarDeterministic-v4,108259710.0,175.0,45.909,49.0
165,175.0,AmidarDeterministic-v4,108940742.0,175.0,46.89,50.0
166,175.0,AmidarDeterministic-v4,109618423.0,175.0,45.155,50.0
167,175.0,AmidarDeterministic-v4,110293762.0,175.0,46.652,51.0
168,175.0,AmidarDeterministic-v4,110973986.0,175.0,47.286,52.0
169,175.0,AmidarDeterministic-v4,111651638.0,175.0,46.961,52.0
170,175.0,AmidarDeterministic-v4,112328070.0,175.0,47.479,53.0
171,175.0,AmidarDeterministic-v4,113004523.0,175.0,48.242,54.0
172,175.0,AmidarDeterministic-v4,113681116.0,175.0,47.338,55.0
173,175.0,AmidarDeterministic-v4,114355799.0,175.0,48.155,56.0
174,175.0,AmidarDeterministic-v4,115030697.0,175.0,48.383,57.0
175,175.0,AmidarDeterministic-v4,115705857.0,175.0,48.598,57.0
176,175.0,AmidarDeterministic-v4,116381631.0,175.0,49.025,58.0
177,175.0,AmidarDeterministic-v4,117059484.0,175.0,49.715,59.0
178,175.0,AmidarDeterministic-v4,117735366.0,175.0,50.015,59.5
179,175.0,AmidarDeterministic-v4,118418193.0,175.0,50.255,60.0
180,175.0,AmidarDeterministic-v4,119097256.0,175.0,50.875,61.0
181,175.0,AmidarDeterministic-v4,119777658.0,175.0,51.034,62.0
182,175.0,AmidarDeterministic-v4,120457957.0,175.0,51.31,62.0
183,175.0,AmidarDeterministic-v4,121141092.0,175.0,51.621,62.0
184,175.0,AmidarDeterministic-v4,121817755.0,175.0,51.03,63.0
185,175.0,AmidarDeterministic-v4,122496579.0,175.0,50.878,63.0
186,175.0,AmidarDeterministic-v4,123181380.0,175.0,51.989,63.0
187,175.0,AmidarDeterministic-v4,123866941.0,175.0,52.747,63.0
188,175.0,AmidarDeterministic-v4,124548313.0,175.0,52.263,63.0
189,175.0,AmidarDeterministic-v4,125232689.0,175.0,52.543,64.0
190,175.0,AmidarDeterministic-v4,125916006.0,175.0,52.835,64.0
191,175.0,AmidarDeterministic-v4,126594463.0,175.0,53.171,64.0
192,175.0,AmidarDeterministic-v4,127270089.0,175.0,52.791,65.0
193,175.0,AmidarDeterministic-v4,127947724.0,175.0,53.461,65.0
194,175.0,AmidarDeterministic-v4,128627234.0,175.0,54.74,66.0
195,175.0,AmidarDeterministic-v4,129300601.0,175.0,53.981,66.0
196,175.0,AmidarDeterministic-v4,129970758.0,175.0,54.392,68.0
197,175.0,AmidarDeterministic-v4,130644686.0,175.0,54.894,68.0
198,175.0,AmidarDeterministic-v4,131316397.0,175.0,55.06,69.0
199,175.0,AmidarDeterministic-v4,131994216.0,175.0,56.289,70.0
