,elite_avg,env,evals,max,mean,median
188,300.0,GravitarDeterministic-v4,135286191.0,500.0,70.4,0.0
189,200.0,GravitarDeterministic-v4,136023351.0,250.0,73.0,0.0
190,200.0,GravitarDeterministic-v4,136760603.0,250.0,70.35,0.0
191,240.0,GravitarDeterministic-v4,137492394.0,950.0,67.95,0.0
192,450.0,GravitarDeterministic-v4,138223906.0,500.0,69.9,0.0
193,200.0,GravitarDeterministic-v4,138956971.0,250.0,73.15,0.0
194,200.0,GravitarDeterministic-v4,139687987.0,250.0,70.9,0.0
195,150.0,GravitarDeterministic-v4,140417255.0,250.0,73.5,0.0
196,300.0,GravitarDeterministic-v4,141150213.0,500.0,62.15,0.0
197,150.0,GravitarDeterministic-v4,141880647.0,250.0,66.75,0.0
198,300.0,GravitarDeterministic-v4,142612328.0,500.0,65.9,0.0
199,250.0,GravitarDeterministic-v4,143344798.0,450.0,65.7,0.0
200,300.0,GravitarDeterministic-v4,144077015.0,500.0,70.85,0.0
201,150.0,GravitarDeterministic-v4,144806303.0,250.0,66.0,0.0
202,200.0,GravitarDeterministic-v4,145533678.0,250.0,65.65,0.0
203,150.0,GravitarDeterministic-v4,146260822.0,250.0,73.4,0.0
204,300.0,GravitarDeterministic-v4,146992910.0,500.0,75.9,0.0
205,250.0,GravitarDeterministic-v4,147730324.0,250.0,72.75,0.0
206,200.0,GravitarDeterministic-v4,148469441.0,450.0,76.2,0.0
207,300.0,GravitarDeterministic-v4,149205209.0,500.0,68.6,0.0
208,150.0,GravitarDeterministic-v4,149943100.0,250.0,72.75,0.0
209,150.0,GravitarDeterministic-v4,150678969.0,250.0,75.5,0.0
210,150.0,GravitarDeterministic-v4,151415119.0,250.0,72.75,0.0
211,300.0,GravitarDeterministic-v4,152150666.0,500.0,70.5,0.0
212,400.0,GravitarDeterministic-v4,152886140.0,500.0,67.0,0.0
213,200.0,GravitarDeterministic-v4,153622802.0,250.0,70.15,0.0
214,150.0,GravitarDeterministic-v4,154357657.0,250.0,69.0,0.0
215,150.0,GravitarDeterministic-v4,155094782.0,250.0,73.25,0.0
216,200.0,GravitarDeterministic-v4,155831866.0,250.0,62.75,0.0
217,350.0,GravitarDeterministic-v4,156567510.0,500.0,69.75,0.0
218,300.0,GravitarDeterministic-v4,157305041.0,500.0,72.7,0.0
219,150.0,GravitarDeterministic-v4,158041820.0,250.0,72.1,0.0
220,200.0,GravitarDeterministic-v4,158774328.0,250.0,69.35,0.0
221,150.0,GravitarDeterministic-v4,159506216.0,750.0,72.05,0.0
222,200.0,GravitarDeterministic-v4,160241572.0,250.0,79.75,0.0
223,150.0,GravitarDeterministic-v4,160978268.0,250.0,70.9,0.0
224,350.0,GravitarDeterministic-v4,161713186.0,500.0,74.4,0.0
225,150.0,GravitarDeterministic-v4,162446137.0,250.0,70.75,0.0
226,200.0,GravitarDeterministic-v4,163178618.0,250.0,71.5,0.0
227,250.0,GravitarDeterministic-v4,163914136.0,500.0,71.5,0.0
228,150.0,GravitarDeterministic-v4,164647675.0,250.0,70.15,0.0
229,200.0,GravitarDeterministic-v4,165381805.0,250.0,75.5,0.0
230,150.0,GravitarDeterministic-v4,166118419.0,250.0,69.15,0.0
231,300.0,GravitarDeterministic-v4,166854527.0,500.0,74.9,0.0
232,150.0,GravitarDeterministic-v4,167585553.0,250.0,69.65,0.0
233,150.0,GravitarDeterministic-v4,168317154.0,250.0,68.75,0.0
234,150.0,GravitarDeterministic-v4,169046568.0,250.0,70.4,0.0
235,300.0,GravitarDeterministic-v4,169776568.0,500.0,71.9,0.0
236,150.0,GravitarDeterministic-v4,170507636.0,250.0,69.15,0.0
237,150.0,GravitarDeterministic-v4,171238229.0,250.0,65.35,0.0
238,350.0,GravitarDeterministic-v4,171974840.0,500.0,72.15,0.0
239,300.0,GravitarDeterministic-v4,172709512.0,500.0,69.9,0.0
240,150.0,GravitarDeterministic-v4,173443374.0,250.0,68.65,0.0
241,400.0,GravitarDeterministic-v4,174182029.0,500.0,71.5,0.0
242,200.0,GravitarDeterministic-v4,174919189.0,250.0,74.0,0.0
243,150.0,GravitarDeterministic-v4,175657063.0,250.0,73.15,0.0
244,200.0,GravitarDeterministic-v4,176391571.0,250.0,70.4,0.0
245,300.0,GravitarDeterministic-v4,177128012.0,500.0,79.5,0.0
246,300.0,GravitarDeterministic-v4,177861927.0,500.0,78.75,0.0
247,150.0,GravitarDeterministic-v4,178593574.0,250.0,67.5,0.0
248,150.0,GravitarDeterministic-v4,179328380.0,250.0,74.5,0.0
249,150.0,GravitarDeterministic-v4,180061910.0,300.0,69.2,0.0
250,200.0,GravitarDeterministic-v4,180793270.0,250.0,70.65,0.0
251,200.0,GravitarDeterministic-v4,181520114.0,250.0,62.75,0.0
252,200.0,GravitarDeterministic-v4,182247366.0,250.0,63.5,0.0
253,150.0,GravitarDeterministic-v4,182978139.0,250.0,69.5,0.0
